"Bombo_Male","Bombo_Female","Jinja_Male","Jinja_Female","Entebbe_Male","Entebbe_Female","Hoima_Male","Hoima_Female"
88.2196472076909,46.9567711790469,86.6559402373917,84.2716022344931,86.7818008314085,74.2728475506604,84.0099914452976,72.1133475660519
87.2917547332957,75.2738502528653,85.7194561660114,70.8080643523041,85.6734848203254,86.2146039539268,83.0133661950213,73.6924581406534
77.9307415854001,69.4562880199473,76.2717669704501,77.8355713059307,74.4922746714501,53.2684531969216,72.9589446658001,62.2660735164051
56.4128219429399,82.1806117701174,54.5546073313005,81.9768039145679,48.7903150985116,63.5748708028197,49.8471050498244,75.3598530169242
97.2281328099079,54.8365703531757,95.747837743333,82.5697871774696,97.5419364118344,84.8403840015701,93.6857722773085,65.6036011461721
89.5519448472167,72.0387038622237,88.0005739661724,64.2280376064263,88.3731563452866,60.8612588121986,85.4409777988624,80.3024825194905
79.6983164363594,74.6175716656066,78.0557082552146,81.3885552202141,76.6035446323182,69.86807528144,74.8574509872009,78.7476652575423
89.8046408691949,67.9230383711413,88.2556097661319,68.9132418863583,88.6749877048717,88.0908585433812,85.7123920446909,72.425485299208
84.7100200619138,76.2117213059947,83.1138165439685,69.2613298266927,82.5897461850637,79.880869605688,80.2403919183518,77.2600840867594
88.747033278062,66.9517019011871,87.1882095121181,82.3379750051517,87.4117341932407,83.5906806952248,84.576443150511,66.5593372822907
92.0642466413086,63.3941908038035,90.5361378139133,63.5902682051843,91.3739612660074,52.8279351530928,88.1393760221462,69.8503263991125
88.9828272992471,61.0899674821016,87.4261868112771,69.4285837126078,87.6933770518784,69.2897749856164,84.8297033954876,48.5875924088072
91.1200541321223,63.6531632028174,89.5832027814938,75.9686347529944,90.2461757689238,62.295170876391,87.1252433270943,73.1687756641972
94.1718388990096,70.0021600877996,92.6632448147412,79.3286218965524,93.8913631293726,59.2355460269549,90.4030862248622,71.9282033538199
69.5241224480907,72.3608893222792,67.7873087670546,72.8014619872575,64.4510351463306,94.2938227708893,63.9296129998012,75.1961678568093
90.54054460405,73.6254024500009,88.9983274244579,79.0829918813156,89.5539838326152,77.7718818583336,86.5028071673129,79.0716480586458
72.4731486895544,82.9666919124797,70.7636408070503,69.0803055994081,67.9734831569677,60.1103122063721,67.0970856295214,57.559329873439
97.9480583217576,65.8655477258541,96.4744292321443,71.408726914953,98.4018474398772,66.0831788722643,94.4590256048508,76.3865817265442
83.8714459423149,95.5902943079321,82.2674778491882,70.2149760486921,81.5881159866539,78.3305950547748,79.3397011973012,61.7605847506003
79.5429745392369,86.3305741492363,77.8989280071928,72.047501889283,76.4179973663107,69.3017216024464,74.6906022828841,72.1268635806501
84.8014141575828,71.6708192148826,83.2060568812641,68.090152620979,82.6989113548906,88.0821263723215,80.3385559470334,79.3812194489936
91.4662115674668,66.6779388432286,89.9325653782767,65.8479225454601,90.6596415944743,81.3466902503602,87.4970420539459,82.3897263767651
65.3160881560156,85.0181922548712,63.5403111944972,86.9141105962966,59.4247719641297,73.2528835863226,59.4098724638686,67.9710424378692
83.5495091428416,67.4715475208046,81.9425601534235,71.9847797899585,81.2035803650608,76.045029107932,78.9939172274965,62.7048877717946
92.5137876702445,70.7997413029254,90.9898412597838,66.0229584611563,91.9109130505698,85.4066024238085,88.6222163865589,64.715317920861
84.9480060447092,72.7807233475338,83.3540061006788,59.3198246437262,82.8740072200694,57.7869293076984,80.4960064924655,75.5286606017753
86.2327876488783,70.8356268038929,84.6506838308124,71.5649463292688,84.4086074694935,61.8855717735008,81.8759571043508,62.5982895475659
90.0686920356177,50.7976099326879,88.5221058507623,63.6524095868579,88.9903821536544,60.6883892908239,85.9960025567745,72.8904016277759
90.5169332830127,80.6562207804811,88.9744974800777,88.4747954290041,89.5257814213763,72.1057429259914,86.4774468595322,73.0484425194012
76.5356426039408,77.4225985013207,74.8637504058292,69.0504051922775,72.825906443596,55.479159314314,71.4605050190475,74.7102728455847
99.8488630984884,81.1887245374803,98.392834053104,64.4954962916211,100.672253145417,77.9909721143476,96.5006307354134,50.0752825858116
95.4790644243821,70.5304626341689,93.9825742801634,70.7084993500252,95.4527713957897,60.2946662890285,91.8071432706326,71.7762216891118
95.6234795800606,90.3830290668702,94.1283266132093,60.0141241685323,95.6252672761835,49.6331845538343,91.9622558452503,67.3179029685577
78.9698478375939,72.0258848818014,77.3204945768309,59.6891005413892,75.7334293615705,65.7503489856174,74.0750217514898,77.069253879903
83.4015756109807,54.5417997465081,81.7932568666379,89.51654059806,81.0268819797825,74.3761524191981,78.8350256562385,56.1140071865459
59.5367926944651,80.594772856441,57.7075037379324,75.7060163315357,52.5217246072778,64.6597250994347,53.2024810422033,69.2969506233864
92.5172256479092,70.2074094601142,90.993311070575,57.4380099194546,91.9150195238915,70.9089379723669,88.6259090292358,71.2732792203714
79.5726928635743,72.9208359258029,77.9289215012,74.6984923746496,76.4534942537137,73.7631397443579,74.7225219645798,66.1428892190055
111.188455641856,91.4682577466525,109.837422823725,81.3468053663366,114.216766461105,48.9062462939039,108.680193096808,72.49496399151
87.8616183438333,81.2806196551669,86.2945962914614,71.7727372375909,86.3541552440232,103.215394097085,83.625441924858,65.398500522405
89.8630314840786,107.846575200291,88.3145410348571,65.1294249714777,88.7447320504272,62.8486149857429,85.7751078903066,62.6721836066532
80.8389948087181,68.4690849405281,79.2069484643543,66.5219490980134,77.9660215770799,57.2976703500552,76.0826240538083,60.9063302199284
95.0059585726695,69.1890784116183,93.5050878187128,81.3682662715557,94.8876727395775,75.0419314927026,91.2989925410154,62.870648435804
84.2235526765102,80.5494852136481,82.6228448309223,72.9478732095782,82.0086879191649,67.4279856465499,79.7178899118072,67.7362348336408
77.0588795233452,80.3776271540319,75.3918321115243,73.5612114780746,73.4508838751067,69.3458928200472,72.0225002287782,69.5438591067934
71.4140868254714,70.3373816771157,69.6947728145961,64.2751149883157,66.7084925970908,56.8411356494478,65.9595747384693,70.5129252420568
88.8927492713058,62.7360923851978,87.3352747275216,70.6446360577733,87.5857838518375,57.5404250260654,84.7329529210322,77.6716704376013
71.116202431268,60.40210176443,69.3941302315575,68.1413804645618,66.3526862373479,78.2897497625116,65.6396248335841,64.5661206871031
98.3000448604921,68.4413097100721,96.8296749054967,61.6068075544586,98.8222758055878,83.3129284619654,94.8370852205286,87.3458330210321
105.74565369232,61.094752465181,104.344224559842,66.101120308537,107.715641910272,60.3682559666477,102.834220632492,80.2495988807231
85.2061981780148,73.2547430420937,83.6145889018853,59.8606247439476,83.1824033792955,67.6323534425334,80.7733239689789,69.0150203329007
86.8738544963229,87.110534092111,85.2976864824,63.3860009824071,85.1743262039413,61.0715436521237,82.5645103849394,65.1887007957453
91.8129214212206,64.1559474409034,90.2824855084542,83.7720838911168,91.0737672531246,88.6755607450234,87.8694341190888,79.2438482700882
69.0632839679625,61.6499793459634,67.3222032639622,80.8480342115631,63.9005891839552,95.3461083073576,63.4346383359597,65.7968868851026
83.3933875084617,69.5852809404762,81.7849929483549,75.4257896817618,81.0171017462181,75.4551351085818,78.826231027607,68.347465297569
86.1341038745943,87.5861314733684,84.5510863178776,68.1033897756541,84.2907351835432,63.3949503806137,81.7699634208605,69.8656010700726
78.4395473721571,78.2936655310581,76.7852839218993,67.9404232892824,75.1000149167432,76.3009026465989,73.5054397700947,68.3749663356936
96.5017400565325,76.1124704530132,95.01471913113,63.3370380799743,96.6743006230805,90.2839406439451,92.9055726533127,53.0187291072935
82.3500479970289,87.2269868030723,80.7319928858903,82.1568585497741,79.7708906631179,80.2344718473679,77.70560710792,75.9010290093407
72.3951481139156,73.2486203916225,70.6849180038593,84.54444060812,67.8803158027326,93.0941192933615,67.0133072334649,73.4229259542832
88.8647923643591,80.1085057357804,87.3070589603254,88.2063461727752,87.5523908796512,68.5716826278341,84.7029251320894,76.3091160006858
90.1651356478342,60.6842153650252,88.6194424593882,90.8830572768871,89.1055786904686,69.2127154870699,86.0995901402664,68.1411022056248
98.1073720706303,78.1105122251328,96.6352181083213,66.4117015543926,98.5921388621417,77.467271285122,94.6301403721584,83.3552185372276
61.7079059171204,65.9919333436448,59.8987198607974,75.0248550090312,55.1149987343382,73.4159399618301,55.5344174665367,69.2871267318478
65.0070278377005,68.586457442037,63.2283892065681,76.102896255205,59.0556165839201,51.3218439626057,59.0779187886413,55.8881082169501
72.9839764511452,75.1264605974747,71.2791984553225,87.1198850144725,68.5836385388679,60.4354146827627,67.6457524845634,75.8539380768987
85.4659096330957,69.9251823521403,83.8767050926615,69.7172099871383,83.4926142839755,75.3986724242307,81.0522733096214,67.8935287451343
89.5390407589397,86.2632091866684,87.9875503955966,69.5612592532273,88.3577431287335,59.2569446020142,85.4271178521945,69.972977064634
76.5017122678419,90.6451971744485,74.8295058999516,71.7251638333552,72.7853785421445,73.0086435030258,71.4240613247191,84.186889114257
90.5197554770895,72.2225114968695,88.9773458055811,78.1675956367033,89.5291523754125,77.2384471300664,86.4804781050221,76.3795402964831
75.3667572646426,59.1770351449762,73.68404205413,68.6974480583775,71.4297378438787,84.0850147397248,70.205035580542,96.7384968824662
56.2179812287701,76.5026115373863,54.3579625364439,74.3303168352426,48.5575886899198,84.4012241973673,49.6378316901605,66.5613548142365
75.5377366887481,66.7448355234035,73.8566046210514,68.0293993515145,71.6339632671158,70.7286383049363,70.3886801471739,67.1131255117075
86.207889532941,76.6978250448303,84.6255551767645,71.4981472498956,84.3788680532351,69.8232772917427,81.8492146835292,75.8192316590575
104.279414905501,70.8920633169495,102.864409487959,75.5339859348063,105.964301137126,59.9536572644915,101.259371565167,75.687527351688
97.5757481650684,71.6361192190457,96.0986717591894,61.0270042046433,97.9571436416095,70.4271772297106,94.0591369180364,67.9931336217149
80.8620891622674,61.927536969578,79.2302566545107,69.9888843050384,77.993606499375,74.1453950880361,76.1074291002132,62.1678465008058
100.998685223433,61.9856482340362,99.5533026792053,72.3020426981388,102.045651794656,75.9424679219108,97.735624869613,60.3791807914323
91.9771739821141,71.1530874273636,90.4482589263929,53.801447220431,91.2699578119696,61.3385845778794,88.0458535363447,66.5400691236066
75.4315348699758,81.7142001005979,73.7494194521053,71.4348603860116,71.5071110946934,81.9564387784603,70.2746115270111,60.909997216307
85.8704657054415,84.2272926205017,84.285007054566,79.4075061108073,83.9758340370552,67.296844078881,81.4867964984372,70.2288684995484
77.6296852520026,71.2719467292699,75.96792307841,72.3586011788339,74.1326796065587,75.8112455775227,72.635587863262,80.8473251920851
86.3525769210988,60.4529325971775,84.7715822629608,73.6293635933611,84.5516891002014,74.6378580751307,82.004619655995,63.2559597210661
96.1529924961577,101.18274024471,94.6627424266776,73.5573168066515,96.2577410370772,57.5545275258374,92.5309919403175,61.3354981903645
86.3020624997591,90.7275622706036,84.7206001154976,90.2098902116618,84.4913524302679,61.4012172681843,81.9503634256672,67.4167573562527
84.4620634090546,62.8252837339131,82.8635639961755,71.6700115765772,82.293575738593,95.9027660487257,79.9740681060216,81.2118016898711
82.1478856216135,90.201742563456,80.5279586366285,69.4085550883744,79.5294189369273,72.6384457549953,77.4884697417331,74.0904726499698
87.8733877105229,77.2283378189262,86.3064746337685,58.0555581035461,86.3682130986801,76.6832597837396,83.6380830964876,72.4189025901597
79.7800722475542,85.6570200890422,78.1382210646612,69.3997603228309,76.7011974068009,53.2306043451269,74.9452627844101,80.936569325719
82.6485059489406,73.3598600512703,81.0332143373567,77.6452677666144,80.127382105679,76.2038214262593,78.0261730562695,70.2241763748883
73.0250457622778,82.3518189747069,71.3206480378544,58.5779682287374,68.6326935493873,76.7618975988895,67.689863966891,75.4812847694765
93.2126241229107,68.2182341105529,91.6951484203451,82.9745930262418,92.7456343690323,81.0967144998846,89.3728185023856,60.5953799993651
79.7643182806645,63.4731461877113,78.1223212277077,62.5116776691684,76.6823801685715,66.7357829549242,74.9283418570101,73.9501121725316
70.0685977432716,78.3408090954259,68.3368255001537,79.0266429728611,65.1013806377966,68.2659891493065,64.5144197983287,64.6629769549427
86.5731941644596,61.2043684723586,84.994242258575,68.9751047222968,84.8152041408823,66.8727583813037,82.2415789173826,66.6513038340844
92.2399817502718,69.0974922389592,90.7135000998114,66.7095512637538,91.5838670906024,65.2965448738789,88.3281285465882,71.6632688690928
88.8316288492428,84.3029435346931,87.2735883756247,80.2221229191071,87.5127789032622,62.2683202002,84.6673050602978,67.6772425502384
94.3248107840978,62.5668327686517,92.8176331061728,62.7034482318013,94.0740795476724,77.5499926033148,90.5673893606977,80.1979733953907
83.4241201315815,97.6725334080095,81.8160101327999,81.1253129789914,81.0538101571668,55.0592551758274,78.8592401413283,83.5561324140634
92.4313861479101,59.8463282135612,90.9066767603908,71.1005221030082,91.8124890100038,91.0446380856211,88.5337110477553,69.4378125490028
71.7462011560746,89.3729567406837,70.0299622778902,64.8822086761135,67.1051847142003,67.3459089467929,66.3162901305987,59.4403446905425
70.7742058171485,68.0748371643849,69.0489669821221,82.1075332767351,65.9441902815941,60.2142132568373,65.2722951369373,72.7178892155671
74.3755457187932,75.8555063696358,72.6836526235969,69.5059606522501,70.2457907196697,77.0637728351818,69.1404009572223,65.2399674104587
72.9129346213315,87.6866909543534,71.2074988307882,67.0284715363868,68.4987830199237,74.0546616638858,67.5694482969856,72.8674920904307
81.3408947780088,55.045597148802,79.713495655583,63.3418988485813,78.5655132070661,65.1761076618553,76.6217017986021,68.4182167475688
92.1658315090387,65.2565849620529,90.6386632822705,80.0161903964238,91.4952987469073,44.6197582802123,88.2484856948934,68.9884278127266
88.396198278876,86.3251952608148,86.8341260407175,64.1457779159113,86.9926812775464,76.7092048864985,84.1996203736076,61.5482059019196
69.5756610549517,62.568099008382,67.8393245832383,84.027027140474,64.51259514897,70.6300951098677,63.9849692812444,61.5927397681399
84.9448224599325,71.491519028834,83.3507930382653,73.5781692898096,82.8702046049194,72.0047125293062,80.4925870865942,68.6182539162973
98.960997204892,89.5455728161276,97.4967471790113,79.4147851878943,99.6117466613987,73.5821017801749,95.5469969978469,76.7118168995237
80.0336992739009,81.4116022945243,78.3941964894,75.7055903473012,77.0041407993816,73.0639062157573,75.2176769978936,78.6377382699172
79.1005370002001,85.0870632813801,77.452393824276,74.8353474616293,75.8895303057946,80.8729452660673,74.2153915928075,68.7093423532722
92.0429428615748,54.6091579757493,90.5146367769598,73.3284154841184,91.3485150846588,79.5107043798379,88.1164941846545,60.4181352613884
93.31088795238,70.9185733653792,91.7943221000873,76.345025952949,92.8630050542317,71.8412683263823,89.4783611340378,91.6316327108995
78.4706939030148,63.988734109017,76.8167188465612,78.7159859030378,75.1372177174899,76.7722712630806,73.5388934513863,83.6192533288738
86.2167748933958,60.957439119298,84.6345228090754,63.5086396283756,84.3894811226672,70.5585577697078,81.8587582188325,62.236198749354
90.5462116831675,95.6911021896774,89.0040469765301,81.084795952192,89.5607528437834,81.9088071195979,86.5088940300688,83.2162886934896
98.96030893867,79.3221422114972,97.496052539954,89.2423795749687,99.6109245656336,75.8040952920451,95.5462577489419,73.2740532817939
85.0547482538279,61.8241056118687,83.4617366635856,71.2527861145589,83.0015048587389,83.508053168224,80.6106555318892,79.7334172644996
81.8114807688943,67.7416679567804,80.1884389241618,77.9426667610002,79.1276020295126,71.846612580826,77.1271460110346,70.309425459852
111.602645672758,79.875682137601,110.255447947506,62.0329082966064,114.711493442461,90.9365020657761,109.12506387074,77.2004594011773
104.413109021517,70.9304093653867,102.999341512457,74.4631347550122,106.123991331257,73.4605617605991,101.402968949037,66.3691139912649
75.1709807079581,89.5369214985037,73.4864527515503,68.6272454494011,71.1958936233944,72.459541254006,69.9947570566958,62.7326914709563
100.973918108043,82.8638505258198,99.5283062386735,78.0575043881075,102.016068851274,80.2893245325648,97.7090231530837,74.1266013628497
63.7241530249943,74.8449865160789,61.9336359233738,75.3206852571763,57.5232938909654,48.154174593046,57.7000162120309,60.9940020068542
91.5844773092378,77.6112788384141,90.0519261732122,73.5590741891293,90.8009034527007,79.1249239881576,87.6240682210332,67.0429379775202
104.984199497172,86.8861709198844,103.575719862887,69.1843843481224,106.806127177178,47.0965518515113,102.016362422889,78.6957137368676
86.149897365998,59.5222355178123,84.5670260453128,76.1303363699511,84.3095996316087,80.2583479885081,81.7869268005164,62.0381335236396
80.7813151633028,63.5829275904129,79.1487347481482,66.7654258060759,77.8971264450561,76.5325914393222,76.020671842066,88.9415676584745
96.1196302772041,62.3968301307236,94.6290712982893,69.5925594531632,96.2178917199938,60.5268908095119,92.4951584458859,59.9532608739441
81.9225586960815,73.7084675285285,80.3005453506748,77.8405897845315,79.2602784425418,73.66095398551,77.2464519328283,82.5811444180941
86.4219257720902,57.2358337651074,84.8415732329429,75.5482701158556,84.6345224499966,75.1450850413964,82.0791054589117,66.2592210044819
79.9925598213156,79.5392038540296,78.3526761159575,52.4156513018267,76.9550020087937,51.8150982099968,75.1734901784501,72.2219768440199
86.349118058114,62.0067527122783,84.7680913734669,60.6725254819738,84.547557680525,82.0097235894517,82.0009045809372,81.2888659650185
90.216289378634,51.4439884005581,88.6710698358436,69.162880258414,89.1666789800351,76.3642549021899,86.1545330363106,56.2741959458108
53.3548658389971,67.4119198283431,51.4683368189878,82.8572908340114,45.1377564188021,63.0961197525601,46.5626336789228,64.0994389428816
82.293486799442,75.9578547116129,80.6749079735109,71.2198072900288,79.7033314548891,72.1754750188562,77.6448561919933,80.2454767419328
81.0421382428678,66.331394311477,79.4119728562276,66.4264188317391,78.2086651234254,84.014090765086,76.3008151497468,62.0391039129656
84.7613870833121,72.5227441022524,83.1656591859354,77.4010311983246,82.6511012384006,62.4438491440524,80.2955639042982,68.8776127136859
72.9212343945054,75.3505180800582,71.2158754537138,61.8563751192666,68.5086966378814,68.1487297437388,67.5783628681724,82.7134296347894
93.0136214067337,50.7237810504418,91.4943030864257,58.4051027821003,92.5079366802652,75.5654408420691,89.1590748442695,76.4799195154298
80.2270605659687,104.530066373964,78.5893481638017,60.8555419681445,77.2351001204626,64.8052769026881,75.425361348633,79.2966279352633
105.404103958279,64.5370537358749,103.999512328263,55.2883123131835,107.307679727944,71.0986824295872,102.467370918151,55.939728542163
87.2529939710642,59.0375067357029,85.6803365078333,78.7759050616282,85.6271872432156,78.6763125239607,82.9717342652171,68.4385328594495
100.419901103687,76.6174691640664,98.9691594472398,72.9150305966889,101.354326318293,83.9256132637313,97.1139678521084,63.1278149246672
73.0461747593791,69.0740228164892,71.3419726738178,73.1070595851298,68.6579309625917,75.9802189444143,67.7125580748886,60.8047664278732
72.2968353922175,70.974171590232,70.5856949791825,71.3766788771323,67.762886718482,83.8708206231109,66.9077120879373,87.4230876593789
72.9323267514614,58.5851992082492,71.2270705176786,72.6322830097558,68.5219458420233,97.1875162775471,67.5902768811993,74.8786510405866
86.3617667366341,59.2780136832315,84.7808571693807,60.7195782643356,84.5626658243129,83.8019397221263,82.0144901986069,61.4689407492825
95.4035879351998,79.8352150424883,93.9063989345998,65.5771642386877,95.3626189225997,73.1608961008043,91.7260759303998,66.0038950696821
73.5950792331061,84.8118828280583,71.8959595963756,74.9191473167066,69.3135668617656,80.6232593739316,68.3021221392621,75.302859208255
74.2917462289037,62.0796610039936,72.5990772125047,70.1314136584122,70.1456968845239,76.2129127273048,69.0503940977114,68.4476034388945
87.8498000664478,69.2764983180655,86.2826685855815,65.4104114315498,86.340038968257,82.0568961052966,83.612748219518,82.7067996530589
82.2181957301656,62.7764367664559,80.5989197647041,75.2672684789272,79.6134004554755,58.816374325586,77.5639880064741,77.5928574123105
79.6293301443215,90.1248611084954,77.9860832012133,79.6619715902615,76.5211443390507,73.5838453193663,74.7833545994564,71.4475597599857
105.730664737437,96.7336443415487,104.32909681834,65.3912351873641,107.697738436384,49.5490542751585,102.818121384655,73.5675221004669
74.2863468269071,77.0268468205393,72.5936278160451,88.6203615246408,70.1392475988057,69.628747811549,69.0445947400113,80.6753833217805
86.9040810675567,65.0783304696821,85.3281929292933,81.6139797737108,85.210430164026,89.8635980294094,82.5969759614497,59.7048907706599
86.8010752947881,77.8647831776489,85.2242333993695,59.9491781432048,85.0873954909969,65.4448226615612,82.4863401314391,62.8168230132136
85.9915585113823,91.7183486009456,84.4072210901914,65.8060566198589,84.1204726663733,78.8417107444894,81.616859141855,61.9078511282181
91.1152200194887,81.7619304413738,89.578323908558,71.2064988603481,90.2404016899448,71.662715851223,87.1200511320434,70.5765825919564
93.4841318120504,94.5025070776822,91.9691700695693,75.1228824076328,93.069935219949,83.6427692234874,89.6644378722022,57.9526950349421
72.8297439121105,70.2071300109097,71.1235378372227,73.5820664236826,68.3994163394654,82.4027551812616,67.4800953130076,75.0449973460788
91.2083524854468,70.8422273807081,89.6723187121639,76.1779835231471,90.3516432465059,85.1286510583909,87.2200822991836,61.6089132935217
87.5497954424772,79.020352106556,85.9798861410187,63.0037482411249,85.9817001118478,71.7398116642075,83.2905210308089,53.514084568652
93.2046601819663,75.0065331103316,91.6871107392067,79.8536634651338,92.7361218840153,87.8513048950305,89.3642646398897,65.7511908964873
108.64934877346,53.1170120740631,107.274805706548,82.8315054457503,111.183944368299,70.6223795176934,105.953004238161,72.3004120219837
70.1713335322998,62.1461978801445,68.4405125464878,66.1766052150858,65.224092830247,89.0408646482196,64.6247656458035,64.9231246125338
82.3429283924132,76.9709069388212,80.7248073590096,71.0915235152318,79.762386690938,81.1545496395466,77.6979601251845,69.6678973493897
83.0191267264918,60.978639559403,81.4072667887741,77.5393207587293,80.5700680344207,66.3908806724876,78.4242472247504,71.834976472568
88.8822150408137,74.6030079150348,87.3246429578583,71.3525169687292,87.5732012987497,73.8416470521702,84.7216383771703,52.96214996389
79.3014859790908,78.7936466936769,77.6552034418602,64.3739974169726,76.1295526972474,66.0508788715717,74.4312256812457,94.1968732959347
93.695943854342,85.5768201588014,92.1829433344748,59.3252495682474,93.3229329371307,84.0455325817563,89.8919396954043,63.5480224891751
71.4768065254461,85.8901017510953,69.7580732525335,64.3734008691519,66.7834077942828,75.276151683748,66.0269403421458,59.3334163768938
98.047402712142,72.3441138761868,96.5746934779951,57.3090258585585,98.5205087950584,76.5113901023878,94.5657288389673,72.8059109481631
98.5370081360299,71.4471358353377,97.0688322854376,85.185833928941,99.1053152735912,70.0338540728021,95.0916013312914,67.0249520649731
81.6242190345987,61.6689011787091,79.999443284919,72.9646576127167,78.9039282913262,62.8640244524811,76.9260130371615,68.4811408448507
76.249983632966,72.0454441072132,74.5754464443824,78.2439634242442,72.4847026727094,57.9810701844863,71.1536861242969,58.9867881782844
84.4139473719789,75.7292340224061,82.815002440238,72.1882044763232,82.2361038054193,74.9764826736827,79.9223879180515,59.517730112383
83.0048078839039,77.5096672930042,81.3928153643104,85.4933763746822,80.5529649724407,76.8053730913908,78.408867727156,75.2718470419069
94.0405988298516,63.0410050910472,92.5307895597576,76.584654340521,93.7346041578783,65.9797718165841,90.2621246690998,79.0857419803811
76.6064772474624,83.4679532342153,74.9352409256796,73.9008104294259,72.9105144900245,71.3360984094784,71.5365866732003,61.6647869376399
65.975535665815,68.9440955225951,64.2058646997577,73.244433008691,60.2124453786123,68.5789901588774,60.1181679373568,67.180120206368
78.2427665823735,77.3796599703234,76.5866810877659,60.2674985267411,74.8649711956128,71.7063567258637,73.2940826255123,62.1987646247606
